Case;Atividade;Inicio;Fim;Tempo(s)
1602;Alimentacao de Maquina;21-02-2012 10:41:58;21-02-2012 10:42:08;10
1602;Retirada do Produto;21-02-2012 10:41:59;21-02-2012 10:41:59;0
1602;Parada de curta duracao;21-02-2012 10:42:08;21-02-2012 10:42:11;3
1603;Maquina trabalhando;21-02-2012 10:42:11;21-02-2012 10:42:55;44
1603;Retirada do Produto;21-02-2012 10:42:55;21-02-2012 10:42:55;0
1603;Alimentacao de Maquina;21-02-2012 10:42:55;21-02-2012 10:43:05;10
1603;Parada de curta duracao;21-02-2012 10:43:05;21-02-2012 10:43:08;3
1604;Maquina trabalhando;21-02-2012 10:43:08;21-02-2012 10:43:52;44
1604;Retirada do Produto;21-02-2012 10:43:52;21-02-2012 10:43:52;0
1604;Alimentacao de Maquina;21-02-2012 10:43:52;21-02-2012 10:44:02;10
1604;Parada de curta duracao;21-02-2012 10:44:02;21-02-2012 10:45:00;58
1605;Maquina trabalhando;21-02-2012 10:45:00;21-02-2012 10:45:43;43
1605;Alimentacao de Maquina;21-02-2012 10:45:43;21-02-2012 10:45:53;10
1605;Retirada do Produto;21-02-2012 10:45:44;21-02-2012 10:45:44;0
1605;Parada de curta duracao;21-02-2012 10:45:53;21-02-2012 10:45:57;4
1606;Maquina trabalhando;21-02-2012 10:45:58;21-02-2012 10:46:41;43
1606;Retirada do Produto;21-02-2012 10:46:41;21-02-2012 10:46:41;0
1606;Alimentacao de Maquina;21-02-2012 10:46:41;21-02-2012 10:46:51;10
1606;Parada de curta duracao;21-02-2012 10:46:51;21-02-2012 10:46:54;3
1607;Maquina trabalhando;21-02-2012 10:46:54;21-02-2012 10:47:38;44
1607;Alimentacao de Maquina;21-02-2012 10:47:37;21-02-2012 10:47:47;10
1607;Retirada do Produto;21-02-2012 10:47:38;21-02-2012 10:47:38;0
1607;Parada de curta duracao;21-02-2012 10:47:47;21-02-2012 10:47:58;11
1608;Maquina trabalhando;21-02-2012 10:47:58;21-02-2012 10:48:42;44
1608;Retirada do Produto;21-02-2012 10:48:42;21-02-2012 10:48:42;0
1608;Alimentacao de Maquina;21-02-2012 10:48:42;21-02-2012 10:48:52;10
1608;Parada de curta duracao;21-02-2012 10:48:52;21-02-2012 10:48:54;2
1609;Maquina trabalhando;21-02-2012 10:48:54;21-02-2012 10:49:38;44
1609;Retirada do Produto;21-02-2012 10:49:38;21-02-2012 10:49:38;0
1609;Alimentacao de Maquina;21-02-2012 10:49:38;21-02-2012 10:49:48;10
1609;Parada de curta duracao;21-02-2012 10:49:48;21-02-2012 10:49:50;2
1610;Maquina trabalhando;21-02-2012 10:49:50;21-02-2012 10:50:34;44
1610;Retirada do Produto;21-02-2012 10:50:34;21-02-2012 10:50:34;0
1610;Alimentacao de Maquina;21-02-2012 10:50:34;21-02-2012 10:50:44;10
1610;Parada de curta duracao;21-02-2012 10:50:44;21-02-2012 10:50:47;3
1611;Maquina trabalhando;21-02-2012 10:50:48;21-02-2012 10:51:31;43
1611;Retirada do Produto;21-02-2012 10:51:31;21-02-2012 10:51:31;0
1611;Alimentacao de Maquina;21-02-2012 10:51:31;21-02-2012 10:51:41;10
1611;Parada de curta duracao;21-02-2012 10:51:41;21-02-2012 10:53:18;97
1612;Maquina trabalhando;21-02-2012 10:53:18;21-02-2012 10:54:02;44
1612;Retirada do Produto;21-02-2012 10:54:02;21-02-2012 10:54:02;0
1612;Alimentacao de Maquina;21-02-2012 10:54:02;21-02-2012 10:54:12;10
1612;Parada de curta duracao;21-02-2012 10:54:12;21-02-2012 10:54:15;3
1613;Maquina trabalhando;21-02-2012 10:54:15;21-02-2012 10:54:59;44
1613;Retirada do Produto;21-02-2012 10:54:59;21-02-2012 10:54:59;0
1613;Alimentacao de Maquina;21-02-2012 10:54:59;21-02-2012 10:55:09;10
1613;Parada de curta duracao;21-02-2012 10:55:09;21-02-2012 10:55:11;2
1614;Maquina trabalhando;21-02-2012 10:55:11;21-02-2012 10:55:54;43
1614;Alimentacao de Maquina;21-02-2012 10:55:54;21-02-2012 10:56:04;10
1614;Retirada do Produto;21-02-2012 10:55:55;21-02-2012 10:55:55;0
1614;Parada de curta duracao;21-02-2012 10:56:04;21-02-2012 10:56:19;15
1615;Maquina trabalhando;21-02-2012 10:56:19;21-02-2012 10:57:03;44
1615;Retirada do Produto;21-02-2012 10:57:03;21-02-2012 10:57:03;0
1615;Alimentacao de Maquina;21-02-2012 10:57:03;21-02-2012 10:57:13;10
1615;Parada de curta duracao;21-02-2012 10:57:13;21-02-2012 10:57:18;5
1616;Maquina trabalhando;21-02-2012 10:57:18;21-02-2012 10:58:02;44
1616;Retirada do Produto;21-02-2012 10:58:02;21-02-2012 10:58:02;0
1616;Alimentacao de Maquina;21-02-2012 10:58:02;21-02-2012 10:58:12;10
1616;Parada de curta duracao;21-02-2012 10:58:12;21-02-2012 10:58:15;3
1617;Maquina trabalhando;21-02-2012 10:58:16;21-02-2012 10:58:59;43
1617;Retirada do Produto;21-02-2012 10:58:59;21-02-2012 10:58:59;0
1617;Alimentacao de Maquina;21-02-2012 10:58:59;21-02-2012 10:59:09;10
1617;Parada de curta duracao;21-02-2012 10:59:09;21-02-2012 10:59:14;5
1618;Maquina trabalhando;21-02-2012 10:59:14;21-02-2012 10:59:58;44
1618;Retirada do Produto;21-02-2012 10:59:58;21-02-2012 10:59:58;0
1618;Alimentacao de Maquina;21-02-2012 10:59:58;21-02-2012 11:00:08;10
1618;Parada de curta duracao;21-02-2012 11:00:08;21-02-2012 11:00:12;4
1619;Maquina trabalhando;21-02-2012 11:00:12;21-02-2012 11:00:56;44
1619;Alimentacao de Maquina;21-02-2012 11:00:55;21-02-2012 11:01:05;10
1619;Retirada do Produto;21-02-2012 11:00:56;21-02-2012 11:00:56;0
1619;Parada de curta duracao;21-02-2012 11:01:05;21-02-2012 11:01:47;42
1620;Maquina trabalhando;21-02-2012 11:01:47;21-02-2012 11:02:30;43
1620;Alimentacao de Maquina;21-02-2012 11:02:30;21-02-2012 11:02:40;10
1620;Retirada do Produto;21-02-2012 11:02:31;21-02-2012 11:02:31;0
1620;Parada de curta duracao;21-02-2012 11:02:40;21-02-2012 11:03:07;27
1621;Maquina trabalhando;21-02-2012 11:03:07;21-02-2012 11:03:51;44
1621;Retirada do Produto;21-02-2012 11:03:51;21-02-2012 11:03:51;0
1621;Alimentacao de Maquina;21-02-2012 11:03:51;21-02-2012 11:04:01;10
1621;Parada de curta duracao;21-02-2012 11:04:01;21-02-2012 11:04:05;4
1622;Maquina trabalhando;21-02-2012 11:04:05;21-02-2012 11:04:48;43
1622;Retirada do Produto;21-02-2012 11:04:48;21-02-2012 11:04:48;0
1622;Alimentacao de Maquina;21-02-2012 11:04:48;21-02-2012 11:04:58;10
1622;Parada de curta duracao;21-02-2012 11:04:58;21-02-2012 11:05:02;4
1623;Maquina trabalhando;21-02-2012 11:05:02;21-02-2012 11:05:46;44
1623;Retirada do Produto;21-02-2012 11:05:46;21-02-2012 11:05:46;0
1623;Alimentacao de Maquina;21-02-2012 11:05:46;21-02-2012 11:05:56;10
1623;Parada de curta duracao;21-02-2012 11:05:56;21-02-2012 11:05:58;2
1624;Maquina trabalhando;21-02-2012 11:05:58;21-02-2012 11:06:42;44
1624;Retirada do Produto;21-02-2012 11:06:42;21-02-2012 11:06:42;0
1624;Alimentacao de Maquina;21-02-2012 11:06:42;21-02-2012 11:06:52;10
1624;Parada de curta duracao;21-02-2012 11:06:52;21-02-2012 11:06:58;6
1625;Maquina trabalhando;21-02-2012 11:06:58;21-02-2012 11:07:41;43
1625;Retirada do Produto;21-02-2012 11:07:41;21-02-2012 11:07:41;0
1625;Alimentacao de Maquina;21-02-2012 11:07:41;21-02-2012 11:07:51;10
1625;Parada de curta duracao;21-02-2012 11:07:51;21-02-2012 11:07:57;6
1626;Maquina trabalhando;21-02-2012 11:07:57;21-02-2012 11:08:40;43
1626;Retirada do Produto;21-02-2012 11:08:40;21-02-2012 11:08:40;0
1626;Alimentacao de Maquina;21-02-2012 11:08:40;21-02-2012 11:08:50;10
1626;Parada de curta duracao;21-02-2012 11:08:50;21-02-2012 11:08:53;3
1627;Maquina trabalhando;21-02-2012 11:08:54;21-02-2012 11:09:37;43
1627;Retirada do Produto;21-02-2012 11:09:37;21-02-2012 11:09:37;0
1627;Alimentacao de Maquina;21-02-2012 11:09:37;21-02-2012 11:09:47;10
1627;Parada de curta duracao;21-02-2012 11:09:47;21-02-2012 11:09:58;11
1628;Maquina trabalhando;21-02-2012 11:09:58;21-02-2012 11:10:42;44
1628;Retirada do Produto;21-02-2012 11:10:42;21-02-2012 11:10:42;0
1628;Alimentacao de Maquina;21-02-2012 11:10:42;21-02-2012 11:10:52;10
1628;Parada de curta duracao;21-02-2012 11:10:52;21-02-2012 11:10:55;3
1629;Maquina trabalhando;21-02-2012 11:10:55;21-02-2012 11:11:39;44
1629;Retirada do Produto;21-02-2012 11:11:39;21-02-2012 11:11:39;0
1629;Alimentacao de Maquina;21-02-2012 11:11:39;21-02-2012 11:11:49;10
1629;Parada de curta duracao;21-02-2012 11:11:49;21-02-2012 11:11:51;2
1630;Maquina trabalhando;21-02-2012 11:11:51;21-02-2012 11:12:35;44
1630;Retirada do Produto;21-02-2012 11:12:35;21-02-2012 11:12:35;0
1630;Alimentacao de Maquina;21-02-2012 11:12:35;21-02-2012 11:12:45;10
1630;Parada de curta duracao;21-02-2012 11:12:45;21-02-2012 11:12:49;4
1631;Maquina trabalhando;21-02-2012 11:12:49;21-02-2012 11:13:32;43
1631;Retirada do Produto;21-02-2012 11:13:32;21-02-2012 11:13:32;0
1631;Alimentacao de Maquina;21-02-2012 11:13:32;21-02-2012 11:13:42;10
1631;Parada de curta duracao;21-02-2012 11:13:42;21-02-2012 11:13:46;4
1632;Maquina trabalhando;21-02-2012 11:13:46;21-02-2012 11:14:31;45
1632;Retirada do Produto;21-02-2012 11:14:31;21-02-2012 11:14:31;0
1632;Alimentacao de Maquina;21-02-2012 11:14:31;21-02-2012 11:14:41;10
1632;Parada de curta duracao;21-02-2012 11:14:41;21-02-2012 11:14:44;3
1633;Maquina trabalhando;21-02-2012 11:14:44;21-02-2012 11:15:28;44
1633;Retirada do Produto;21-02-2012 11:15:28;21-02-2012 11:15:28;0
1633;Alimentacao de Maquina;21-02-2012 11:15:28;21-02-2012 11:15:38;10
1633;Parada de curta duracao;21-02-2012 11:15:38;21-02-2012 11:15:42;4
1634;Maquina trabalhando;21-02-2012 11:15:42;21-02-2012 11:16:25;43
1634;Retirada do Produto;21-02-2012 11:16:25;21-02-2012 11:16:25;0
1634;Alimentacao de Maquina;21-02-2012 11:16:25;21-02-2012 11:16:35;10
1634;Parada de curta duracao;21-02-2012 11:16:35;21-02-2012 11:16:44;9
1635;Maquina trabalhando;21-02-2012 11:16:44;21-02-2012 11:17:28;44
1635;Alimentacao de Maquina;21-02-2012 11:17:27;21-02-2012 11:17:37;10
1635;Retirada do Produto;21-02-2012 11:17:28;21-02-2012 11:17:28;0
1635;Parada de curta duracao;21-02-2012 11:17:37;21-02-2012 11:17:43;6
1636;Maquina trabalhando;21-02-2012 11:17:44;21-02-2012 11:18:27;43
1636;Retirada do Produto;21-02-2012 11:18:27;21-02-2012 11:18:27;0
1636;Alimentacao de Maquina;21-02-2012 11:24:49;21-02-2012 11:24:59;10
1636;Parada de curta duracao;21-02-2012 11:24:59;21-02-2012 11:25:02;3
1637;Maquina trabalhando;21-02-2012 11:25:02;21-02-2012 11:25:46;44
1637;Alimentacao de Maquina;21-02-2012 11:25:45;21-02-2012 11:25:55;10
1637;Retirada do Produto;21-02-2012 11:25:46;21-02-2012 11:25:46;0
1637;Parada de curta duracao;21-02-2012 11:25:55;21-02-2012 11:27:34;99
1638;Maquina trabalhando;21-02-2012 11:27:34;21-02-2012 11:28:18;44
1638;Alimentacao de Maquina;21-02-2012 11:28:17;21-02-2012 11:28:27;10
1638;Retirada do Produto;21-02-2012 11:28:18;21-02-2012 11:28:18;0
1638;Parada de curta duracao;21-02-2012 11:28:27;21-02-2012 11:28:42;15
1639;Maquina trabalhando;21-02-2012 11:28:42;21-02-2012 11:29:26;44
1639;Retirada do Produto;21-02-2012 11:29:26;21-02-2012 11:29:26;0
1639;Intervalo;21-02-2012 11:29:26;21-02-2012 11:36:43;437
1639;Alimentacao de Maquina;21-02-2012 11:37:28;21-02-2012 11:37:38;10
1639;Parada de curta duracao;21-02-2012 11:37:38;21-02-2012 11:37:42;4
1640;Maquina trabalhando;21-02-2012 11:37:42;21-02-2012 11:38:26;44
1640;Retirada do Produto;21-02-2012 11:38:26;21-02-2012 11:38:26;0
1640;Alimentacao de Maquina;21-02-2012 11:38:26;21-02-2012 11:38:36;10
1640;Parada de curta duracao;21-02-2012 11:38:36;21-02-2012 11:39:01;25
1641;Maquina trabalhando;21-02-2012 11:39:01;21-02-2012 11:39:44;43
1641;Alimentacao de Maquina;21-02-2012 11:39:44;21-02-2012 11:39:54;10
1641;Retirada do Produto;21-02-2012 11:39:45;21-02-2012 11:39:45;0
1641;Parada de curta duracao;21-02-2012 11:39:54;21-02-2012 11:40:01;7
1642;Maquina trabalhando;21-02-2012 11:40:01;21-02-2012 11:40:44;43
1642;Alimentacao de Maquina;21-02-2012 11:40:44;21-02-2012 11:40:54;10
1642;Retirada do Produto;21-02-2012 11:40:45;21-02-2012 11:40:45;0
1642;Parada de curta duracao;21-02-2012 11:40:54;21-02-2012 11:41:00;6
1643;Maquina trabalhando;21-02-2012 11:41:00;21-02-2012 11:41:43;43
1643;Alimentacao de Maquina;21-02-2012 11:41:43;21-02-2012 11:41:53;10
1643;Retirada do Produto;21-02-2012 11:41:44;21-02-2012 11:41:44;0
1643;Parada de curta duracao;21-02-2012 11:41:53;21-02-2012 11:42:03;10
1644;Maquina trabalhando;21-02-2012 11:42:04;21-02-2012 11:42:48;44
1644;Retirada do Produto;21-02-2012 11:42:48;21-02-2012 11:42:48;0
1644;Alimentacao de Maquina;21-02-2012 11:42:48;21-02-2012 11:42:58;10
1644;Parada de curta duracao;21-02-2012 11:42:58;21-02-2012 11:43:11;13
1645;Maquina trabalhando;21-02-2012 11:43:11;21-02-2012 11:43:54;43
1645;Alimentacao de Maquina;21-02-2012 11:43:54;21-02-2012 11:44:04;10
1645;Retirada do Produto;21-02-2012 11:43:55;21-02-2012 11:43:55;0
1645;Parada de curta duracao;21-02-2012 11:44:04;21-02-2012 11:44:16;12
1646;Maquina trabalhando;21-02-2012 11:44:16;21-02-2012 11:44:59;43
1646;Alimentacao de Maquina;21-02-2012 11:44:59;21-02-2012 11:45:09;10
1646;Retirada do Produto;21-02-2012 11:45:00;21-02-2012 11:45:00;0
1646;Parada de curta duracao;21-02-2012 11:45:09;21-02-2012 11:45:43;34
1647;Maquina trabalhando;21-02-2012 11:45:44;21-02-2012 11:46:27;43
1647;Retirada do Produto;21-02-2012 11:46:27;21-02-2012 11:46:27;0
1647;Alimentacao de Maquina;21-02-2012 11:46:27;21-02-2012 11:46:37;10
1647;Parada de curta duracao;21-02-2012 11:46:37;21-02-2012 11:46:40;3
1648;Maquina trabalhando;21-02-2012 11:46:40;21-02-2012 11:47:24;44
1648;Retirada do Produto;21-02-2012 11:47:24;21-02-2012 11:47:24;0
1648;Alimentacao de Maquina;21-02-2012 11:51:15;21-02-2012 11:51:25;10
1648;Parada de curta duracao;21-02-2012 11:51:25;21-02-2012 11:51:29;4
1649;Maquina trabalhando;21-02-2012 11:51:30;21-02-2012 11:52:13;43
1649;Retirada do Produto;21-02-2012 11:52:13;21-02-2012 11:52:13;0
1649;Alimentacao de Maquina;21-02-2012 11:52:13;21-02-2012 11:52:23;10
1649;Parada de curta duracao;21-02-2012 11:52:23;21-02-2012 11:52:27;4
1650;Maquina trabalhando;21-02-2012 11:52:28;21-02-2012 11:53:11;43
1650;Retirada do Produto;21-02-2012 11:53:11;21-02-2012 11:53:11;0
1650;Alimentacao de Maquina;21-02-2012 11:53:11;21-02-2012 11:53:21;10
1650;Parada de curta duracao;21-02-2012 11:53:21;21-02-2012 11:53:27;6
1651;Maquina trabalhando;21-02-2012 11:53:27;21-02-2012 11:54:11;44
1651;Retirada do Produto;21-02-2012 11:54:11;21-02-2012 11:54:11;0
1651;Alimentacao de Maquina;21-02-2012 11:54:11;21-02-2012 11:54:21;10
1651;Parada de curta duracao;21-02-2012 11:54:21;21-02-2012 11:54:23;2
1652;Maquina trabalhando;21-02-2012 11:54:24;21-02-2012 11:55:07;43
1652;Retirada do Produto;21-02-2012 11:55:07;21-02-2012 11:55:07;0
1652;Alimentacao de Maquina;21-02-2012 11:55:07;21-02-2012 11:55:17;10
1652;Parada de curta duracao;21-02-2012 11:55:17;21-02-2012 11:55:20;3
1653;Maquina trabalhando;21-02-2012 11:55:20;21-02-2012 11:56:03;43
1653;Retirada do Produto;21-02-2012 11:56:03;21-02-2012 11:56:03;0
1653;Alimentacao de Maquina;21-02-2012 11:56:03;21-02-2012 11:56:13;10
1653;Parada de curta duracao;21-02-2012 11:56:13;21-02-2012 11:56:20;7
1654;Maquina trabalhando;21-02-2012 11:56:20;21-02-2012 11:57:03;43
1654;Retirada do Produto;21-02-2012 11:57:03;21-02-2012 11:57:03;0
1654;Alimentacao de Maquina;21-02-2012 11:57:03;21-02-2012 11:57:13;10
1654;Parada de curta duracao;21-02-2012 11:57:13;21-02-2012 11:57:18;5
1655;Maquina trabalhando;21-02-2012 11:57:18;21-02-2012 11:58:02;44
1655;Retirada do Produto;21-02-2012 11:58:02;21-02-2012 11:58:02;0
1655;Alimentacao de Maquina;21-02-2012 11:58:02;21-02-2012 11:58:12;10
1655;Parada de curta duracao;21-02-2012 11:58:12;21-02-2012 11:58:16;4
1656;Maquina trabalhando;21-02-2012 11:58:17;21-02-2012 11:59:00;43
1656;Retirada do Produto;21-02-2012 11:59:00;21-02-2012 11:59:00;0
1656;Alimentacao de Maquina;21-02-2012 11:59:00;21-02-2012 11:59:10;10
1656;Parada de curta duracao;21-02-2012 11:59:10;21-02-2012 11:59:13;3
1657;Maquina trabalhando;21-02-2012 11:59:14;21-02-2012 11:59:57;43
1657;Retirada do Produto;21-02-2012 11:59:57;21-02-2012 11:59:57;0
1657;Alimentacao de Maquina;21-02-2012 11:59:57;21-02-2012 12:00:07;10
1657;Parada de curta duracao;21-02-2012 12:00:07;21-02-2012 12:00:10;3
1658;Maquina trabalhando;21-02-2012 12:00:10;21-02-2012 12:00:54;44
1658;Retirada do Produto;21-02-2012 12:00:54;21-02-2012 12:00:54;0
1658;Alimentacao de Maquina;21-02-2012 12:00:54;21-02-2012 12:01:04;10
1658;Parada de curta duracao;21-02-2012 12:01:04;21-02-2012 12:01:08;4
1659;Maquina trabalhando;21-02-2012 12:01:08;21-02-2012 12:01:51;43
1659;Retirada do Produto;21-02-2012 12:01:51;21-02-2012 12:01:51;0
1659;Alimentacao de Maquina;21-02-2012 12:01:51;21-02-2012 12:02:01;10
1659;Parada de curta duracao;21-02-2012 12:02:01;21-02-2012 12:02:19;18
1660;Maquina trabalhando;21-02-2012 12:02:20;21-02-2012 12:03:03;43
1660;Retirada do Produto;21-02-2012 12:03:03;21-02-2012 12:03:03;0
1660;Alimentacao de Maquina;21-02-2012 12:03:03;21-02-2012 12:03:13;10
1660;Parada de curta duracao;21-02-2012 12:03:13;21-02-2012 12:03:54;41
1661;Maquina trabalhando;21-02-2012 12:03:55;21-02-2012 12:04:38;43
1661;Retirada do Produto;21-02-2012 12:04:38;21-02-2012 12:04:38;0
1661;Alimentacao de Maquina;21-02-2012 12:04:38;21-02-2012 12:04:48;10
1661;Parada de curta duracao;21-02-2012 12:04:48;21-02-2012 12:05:02;14
1662;Maquina trabalhando;21-02-2012 12:05:02;21-02-2012 12:05:45;43
1662;Alimentacao de Maquina;21-02-2012 12:05:45;21-02-2012 12:05:55;10
1662;Retirada do Produto;21-02-2012 12:05:46;21-02-2012 12:05:46;0
1662;Parada de curta duracao;21-02-2012 12:05:55;21-02-2012 12:06:06;11
1663;Maquina trabalhando;21-02-2012 12:06:06;21-02-2012 12:06:51;45
1663;Retirada do Produto;21-02-2012 12:06:51;21-02-2012 12:06:51;0
1663;Alimentacao de Maquina;21-02-2012 12:06:51;21-02-2012 12:07:01;10
1663;Parada de curta duracao;21-02-2012 12:07:01;21-02-2012 12:08:22;81
1664;Maquina trabalhando;21-02-2012 12:08:23;21-02-2012 12:09:07;44
1664;Retirada do Produto;21-02-2012 12:09:07;21-02-2012 12:09:07;0
1664;Alimentacao de Maquina;21-02-2012 12:09:07;21-02-2012 12:09:17;10
1664;Parada de curta duracao;21-02-2012 12:09:17;21-02-2012 12:09:34;17
1665;Maquina trabalhando;21-02-2012 12:09:34;21-02-2012 12:10:18;44
1665;Retirada do Produto;21-02-2012 12:10:18;21-02-2012 12:10:18;0
1665;Alimentacao de Maquina;21-02-2012 12:10:18;21-02-2012 12:10:28;10
1665;Parada de curta duracao;21-02-2012 12:10:28;21-02-2012 12:10:38;10
1666;Maquina trabalhando;21-02-2012 12:10:38;21-02-2012 12:11:22;44
1666;Retirada do Produto;21-02-2012 12:11:22;21-02-2012 12:11:22;0
1666;Alimentacao de Maquina;21-02-2012 12:11:22;21-02-2012 12:11:32;10
1666;Parada de curta duracao;21-02-2012 12:11:32;21-02-2012 12:11:34;2
1667;Maquina trabalhando;21-02-2012 12:11:34;21-02-2012 12:12:18;44
1667;Retirada do Produto;21-02-2012 12:12:18;21-02-2012 12:12:18;0
1667;Alimentacao de Maquina;21-02-2012 12:12:18;21-02-2012 12:12:28;10
1667;Parada de curta duracao;21-02-2012 12:12:28;21-02-2012 12:12:33;5
1668;Maquina trabalhando;21-02-2012 12:12:33;21-02-2012 12:13:16;43
1668;Alimentacao de Maquina;21-02-2012 12:13:16;21-02-2012 12:13:26;10
1668;Retirada do Produto;21-02-2012 12:13:17;21-02-2012 12:13:17;0
1668;Parada de curta duracao;21-02-2012 12:13:26;21-02-2012 12:13:30;4
1669;Maquina trabalhando;21-02-2012 12:13:30;21-02-2012 12:14:15;45
1669;Retirada do Produto;21-02-2012 12:14:15;21-02-2012 12:14:15;0
1669;Alimentacao de Maquina;21-02-2012 12:14:15;21-02-2012 12:14:25;10
1669;Parada de curta duracao;21-02-2012 12:14:25;21-02-2012 12:14:29;4
1670;Maquina trabalhando;21-02-2012 12:14:29;21-02-2012 12:15:13;44
1670;Alimentacao de Maquina;21-02-2012 12:15:13;21-02-2012 12:15:23;10
1670;Retirada do Produto;21-02-2012 12:15:14;21-02-2012 12:15:14;0
1670;Parada de curta duracao;21-02-2012 12:15:23;21-02-2012 12:15:28;5
1671;Maquina trabalhando;21-02-2012 12:15:28;21-02-2012 12:16:12;44
1671;Alimentacao de Maquina;21-02-2012 12:16:11;21-02-2012 12:16:21;10
1671;Retirada do Produto;21-02-2012 12:16:12;21-02-2012 12:16:12;0
1671;Parada de curta duracao;21-02-2012 12:16:21;21-02-2012 12:17:17;56
1672;Maquina trabalhando;21-02-2012 12:17:17;21-02-2012 12:18:01;44
1672;Retirada do Produto;21-02-2012 12:18:01;21-02-2012 12:18:01;0
1672;Alimentacao de Maquina;21-02-2012 12:18:01;21-02-2012 12:18:11;10
1672;Parada de curta duracao;21-02-2012 12:18:11;21-02-2012 12:19:43;92
1673;Maquina trabalhando;21-02-2012 12:19:43;21-02-2012 12:20:27;44
1673;Retirada do Produto;21-02-2012 12:20:27;21-02-2012 12:20:27;0
1673;Alimentacao de Maquina;21-02-2012 12:20:27;21-02-2012 12:20:37;10
1673;Parada de curta duracao;21-02-2012 12:20:37;21-02-2012 12:20:40;3
1674;Maquina trabalhando;21-02-2012 12:20:41;21-02-2012 12:21:25;44
1674;Retirada do Produto;21-02-2012 12:21:25;21-02-2012 12:21:25;0
1674;Alimentacao de Maquina;21-02-2012 12:21:25;21-02-2012 12:21:35;10
1674;Parada de curta duracao;21-02-2012 12:21:35;21-02-2012 12:21:39;4
1675;Maquina trabalhando;21-02-2012 12:21:40;21-02-2012 12:22:23;43
1675;Retirada do Produto;21-02-2012 12:22:23;21-02-2012 12:22:23;0
1675;Alimentacao de Maquina;21-02-2012 12:22:23;21-02-2012 12:22:33;10
1675;Parada de curta duracao;21-02-2012 12:22:33;21-02-2012 12:22:37;4
1676;Maquina trabalhando;21-02-2012 12:22:37;21-02-2012 12:23:21;44
1676;Retirada do Produto;21-02-2012 12:23:21;21-02-2012 12:23:21;0
1676;Alimentacao de Maquina;21-02-2012 12:23:21;21-02-2012 12:23:31;10
1676;Parada de curta duracao;21-02-2012 12:23:31;21-02-2012 12:23:33;2
1677;Maquina trabalhando;21-02-2012 12:23:33;21-02-2012 12:24:17;44
1677;Retirada do Produto;21-02-2012 12:24:17;21-02-2012 12:24:17;0
1677;Alimentacao de Maquina;21-02-2012 12:24:17;21-02-2012 12:24:27;10
1677;Parada de curta duracao;21-02-2012 12:24:27;21-02-2012 12:24:28;1
1678;Maquina trabalhando;21-02-2012 12:24:29;21-02-2012 12:25:12;43
1678;Retirada do Produto;21-02-2012 12:25:12;21-02-2012 12:25:12;0
1678;Alimentacao de Maquina;21-02-2012 12:25:12;21-02-2012 13:47:51;4959
1678;Alimentacao de Maquina;21-02-2012 13:47:55;21-02-2012 13:48:05;10
1678;Parada de curta duracao;21-02-2012 13:48:05;21-02-2012 13:48:07;2
1679;Maquina trabalhando;21-02-2012 13:48:07;21-02-2012 13:48:56;49
1679;Retirada do Produto;21-02-2012 13:48:56;21-02-2012 13:48:56;0
